用户名,评论时间,评论内容,评分,赞同数,情感
Damaged Goods,2022/7/16 12:17,好久没看到二维动画了，愿意做个有点复古又大科幻设定的还挺不容易，老百姓一起放风筝社会主义朋克风哈哈哈。讲故事水平还是国漫普通水平，到后面觉得燃累了,30,6,1
木·子鱼,2022/7/24 14:28,扯了,30,0,1
魔力水族,2022/7/24 14:27,生硬,30,1,1
kooperl,2022/8/18 15:04,不开挂就不会成事了？一个无限吸收能量的手环到底怎么做到的？科幻个锤子，比神话法器还离谱。,20,0,0
阿遇??,2022/7/16 23:03,这制作也太厉害了，国产二维动画电影要崛起了吗！讲真的之前清一色的三维动画同质性太严重了，越看越腻，而这部让我看到了希望，我爱二维动画！剧情是有不足，但也足以燃起来了。可惜没看到太多宣传，这要是最后票房不高也太可惜了，国创冲鸭！,50,2,1
啊柒,2022/7/19 15:05,3.5，“冲出去”的设定可以说紧跟时事了。遗憾的是原本看到国漫能做得出这种成色的无明显崩坏的作画和流畅不缺热血沸腾的剧情（已经热血到后面基本就是炸炸炸了hhhhhh…），哪怕他套路点也好，我也给个4星想鼓励一下，结果片尾等彩蛋时监制一栏看到了个日本人的名字…嗯，那没事了。不过话说回来这好像是动画《星游记》的衍生之作？没看过前者也不予置评了，故事的话还是相对独立的，至少大体没有啥不懂的设定。虽然还想问一句麦当的妈妈哪去了？,30,1,1
昨夜星辰恰似你,2022/7/18 12:25,看星游记的小孩都长大了 所以情怀是卖给谁不懂吗 又打着国漫的旗号做低龄的作品 我累了 不要再消耗我的信任了 看这热度 似乎情怀也没卖成功,30,6,1
Jagger丶,2022/7/16 21:43,好看又难看。只能说这个电影白瞎了这个设定和世界观。,30,2,1
我不是江湖骗子,2022/8/25 0:13,好看，就是国风元素（旗袍丸子头大熊猫面馆）真的和外国的刻板印象没什么差别，还有画风有时候3d有时候2d很奇怪,40,0,1
横柯,2022/7/16 16:42,剧情比较简单，画风很中二，更适合十多岁的放暑假的孩子们看。似乎是国漫的通病，无论情节、设定、道具什么，大大小小处总有一些似曾相识的感觉。亮点有二，其一是科大讯飞的配音真的很有喜感；其二是银河眼那大裤衩播音腔播放宵禁通知、读新闻、喊口号，真的是很有一股当下的魔幻感，这算是我个人感受吧。最后一点，周深可真是给太多国漫唱歌了，这次要是能换成五月天的《离开地球表面》，那我真的会加一颗星。,30,4,1
来年樣,2022/8/18 9:12,尬燃，乱凑，世界观和人物情感都没怎么铺就开始猪突猛进，主线任务竟然和《明日战记》一样，我们拍科幻只能捡捡好莱坞玩剩下的,20,0,0
悬丝傀儡,2022/7/16 15:20,国漫难得有一部不是古装不是神话的题材了，冲出地球有点中二又有冲劲儿，赛博地球的设定我很喜欢，二维作画很不容易也很少见，为了节约成本都去做三维了。喜欢这部，入股不亏。,40,5,1
苏格,2022/8/26 1:03,shame,20,0,0
???,2022/8/25 14:29,希望故事能继续下去.,40,0,1
喵喵喵喵喵,2022/7/16 11:02,没看过星游记有些设定不太理解，开场交代的比较简略，看点是热血燃系的剧情，也有一点尬燃剧情。看最后片尾有日本名字参与，感觉日漫影子挺浓重的，画风还是挺喜欢的，但是看城市设计想到火影···另外会有少量的暴力血腥镜头，不觉得适合年龄较小的孩子，更倾向星游记粉丝？有感动的地方但是整体看完后感觉剧情中规中矩吧,30,6,1
吴辽,2022/7/21 14:02,对不起太幼稚了，不觉得精致，觉得太糙了,20,4,0
鱼骨,2022/8/16 18:17,"最大的问题是各种定位问题。
首先是受众定位。主创没有想明白到底这部电影是给谁看的，要卖票给谁。所以能够看到故事和人物的摇摆，有一些成人向的趋势，比如天墙的设定和银河眼的阴谋，另一方面又完全坠落到低幼向，比如那只兔子，还有很多地非常幼稚的台词和过场剧情。
第二是类型定位。豆瓣上给的第一类型是科幻，但如果真的当个科幻片看，这部电影又存在太多让观者一眼看出来的bug，风筝、能源逻辑等。导致在真实世界和奇幻世界之间反复摇摆，一会似乎在遵循一些物理规律，一会又完全随心所欲。
这些定位模糊，最终导致了对影片的感受走向分裂，也是体验糟糕的原因。
当然，也有好的地方。作为热血漫，最终的战斗，还是真的有燃到，虽然手镯的作用还是不清不楚，拉面演化出来的招式也过于儿戏。
不烂，但也确实不够精品。70分吧。",30,0,1
鱼山夜,2022/10/6 2:08,热血公式套用的还挺溜。制作两星。metaphor一星。,30,0,1
牙齿冒汗,2022/7/17 13:47,2.5星。 可以改进的地方：应该把兔子国王的戏份加大点。 那个妹妹的戏份后来退化成路人甲了，还不如开始就不要给太多笔墨。  还不错的点：故事还行，不会很低幼。 反派杀手的角色挺有特点。,20,3,0
一颗大柠檬,2022/7/16 12:47,某些台词实在是太过于低幼了。唯一一场出彩的戏就是风筝，但是前后的承接实在是太突兀了。除此之外一些关键词抓取:十年；（能源 划掉）革命。and配音实在是差,30,0,1
大浩Colen,2022/7/19 22:52,两副眼镜卡在鼻梁上，所谓的3D画面，不过是两个小时的“立体书”。故事很规整，但也没出彩之处，食之无味，弃之有肉。,30,2,1
三金回来呀,2022/9/3 11:07,该片定位不明，时而幼稚，时而深沉，焦点混乱模糊,20,0,0
反感南朝鲜,2022/8/14 14:48,这破烂玩意儿真是对动漫的一种侮辱，想抄日漫作业，却抄了人家丢掉的垃圾，不要以为国漫扯着嗓子喊口号就能大卖。,10,3,0
over,2022/8/19 14:38,那个拉过勾却未能兑现的承诺可能会是我永远的遗憾。,30,0,1
鹿熊,2022/7/16 13:11,"真的真的带着我们的梦想冲出地球啦！！！
很热血，很有笑点，尤其是当那只叫咕咚的兔子隆重登场时，好特别的名字！我想导演或者编剧应该是对80年发行的咕咚小本票情有独钟吧，真的好可爱(づ￣3￣)づ",40,5,1
Rabbitの胡萝卜,2022/7/17 16:33,和《星游记》弱了一大截，和现在中国市场的动画又强了不少，真不理解为什么要3D。但最后主题曲一来情怀就来了，燃其实还差点。,30,1,1
??大灵铲屎官,2022/8/14 18:55,不出彩也不是很烂的一部中规中矩国漫作品，也终于放过了包括但不限于孙悟空、哪吒、封神榜、白蛇传在内的古代神话，三星，带娃可看。,30,1,1
后现代哥斯拉,2022/7/21 11:29,比较儿童向的动画吧，打着支持国产动画的信念去的，画风什么的已经是及格以上水平了，国产动画进步真的挺大，希望国产动画越做越好吧可以走出国门。剧情台词什么的比较低龄化，但是对于这本就是一部儿童向动画来说就没什么问题了，剧情简单直接，但人物形象还是过于偏日漫，海贼王的味道很浓，希望以后能走出自己的特色,30,0,1
mono,2022/7/16 22:13,不是星游记该多好,20,6,0
7天,2022/8/15 22:01,看之前我怕这样二次元的题材我会get不到，没想到还挺惊喜的。之前没有看过星游记，所以当全新故事看，觉得里面的宇宙观设定还挺宏伟的，多次反转，有一些引人深思的地方。大概就是一个科幻设定+热血的少年，还有几个特别的人物，制作很有诚意，场景好看动作流畅，只是受众人群，确实可能有点窄。小朋友不适合，至少要中学生以上，比较适合年轻成人。最喜欢那只兔子啦，又萌又拽。音乐也不错，有周深和逃跑计划的歌。,40,1,1
蓝基Lazy,2022/8/16 17:12,全5星以资鼓励！~,50,1,1
张子豪,2022/8/14 18:24,"2022 #66 | 一开始我就是一直告诉自己不要带着太重的彩虹海之前的故事去看，因为我知道这部电影就是之前彩虹海的前面几集，但我没想到，就连让大家放风筝来躲过导弹这种也要抄袭彩虹海，我就觉得，这分明就是无聊嘛，本来早就冲出地球了，现在又来把十年前的电视剧前面两三集的剧情扩充成一个电影，还不带修改的，大家的心境早就和十年前，甚至一年前不一样了，这是针对剧情啦。
画风这次明显全改了，变得更写实更现代化的工业画风了，但是总有种感觉不是画龙点睛的那种操作，就是有和没有好像区别不大。
最后说点心里话，我还是希望彩虹海可以继续下去了，我相信导演，邢英，包括所有工作人员，以及刘北都是希望麦当可以抵达彩虹海吧，这个旅程，还在继续对吧。",30,1,1
D伯爵,2022/8/21 23:17,鼓励分。想说这咋那么像中华小当家,50,0,1
云水瑶,2022/7/17 14:18,从风筝到飞船 人类果然永远都是渴望自由飞行的生物,50,5,1
山姆文森特,2022/7/16 19:37,国漫爽片，独特的星际+废土末世世界观背景。有着日漫的中二风、美漫的动作丝滑度和效果。国风的建筑和融合再造的中文字，与高科技“银河眼”形成强烈反差，尤其是各种宵禁、警报的口音有一种上世纪的红色口号感。“银河眼”炮塔估计是陆续崇拜者之爱。HONEY BEE的搞笑语音原以为是高德地图的杰作，没想到是科大讯飞。全片几乎从头打到尾，机甲、变异人、飞船、古风、萌物等各种元素意外得丰富，虽然貌似是一个“大预告片”，但很期待续作世界观逐渐打开。,40,3,1
koni,2022/7/16 12:38,没有人能阻止星辰大海的梦想～,40,4,1
李气清,2022/7/17 16:15,日味儿极重。挺漂亮的，就是有点儿难看。没看过《星游记》的任何作品，查了查剧集的梗概，本片大概算重启系列了。交给祖国的花朵去评判吧。,30,1,1
南国海怪,2022/9/3 23:38,和《明日战记》类似的“天墙”设定，也不知道是对什么的无意识隐喻。银河系他者建立，地球内部的坏蛋用来敛集资源，一开始要冲出地球，找寻彩虹海，随后又要保卫地球，整体思路有些混乱。如果要打着科幻旗号，那还是思考中国科幻能提供什么想象。所谓国风和日式画风的争议，也许还是日漫数据库的影响太大了。用心制作+支持国漫加一星。,40,0,1
江湖环游指南,2022/7/18 1:30,"优点：国风科幻在视效上还蛮多亮点的；只要适应了男主的中二节奏也能get到后面的燃点，比如麦当靠着一腔孤勇就去单挑大boss、大家一起放风筝帮麦当之类的情节有人说这是社会主义赛博朋克哈哈哈哈哈很精辟；全场最佳honey bee，看到是科大讯飞配音也是在最后戳中我一些奇怪的笑点。

缺点：剧情中规中矩，有点浪费这个世界观；主角光环过于强大，基本就是一个怎么都不会死的超厚血条搭配无敌道具手环的设定，看着多少是有点欺负反派了；再就是过于中二的问题，面对这种热血中二病少年，有母语尴尬症的观众一开始可能容易脚趾抠地，小学生初中生看着可能刚刚好，成年人除非有原著滤镜在，要不是可能容易尬住；彩蛋不值得。

总的来说还行吧，适合当年看过原著的成年人追忆童年，有第二部的话还是可以期待一下。",30,1,1
TargetedDrug,2022/7/20 19:24,我觉得插曲对动画电影来说挺重要的。有几首插曲还行但都集中在尾部了，有点可惜。,30,0,1
多冰美式,2022/10/6 10:55,这部不太可…,20,0,0
黑潴河畔林二郎,2022/8/18 14:48,沙无赦强度超标呀，这不削能玩？科幻整出玄幻感了。反派其实可以设定的更正面一些，为了自以为的正义牺牲地球。另外既然风筝可以拦导弹，那海带防潜艇也是真的了？,30,0,1
J,2022/7/16 13:53,【7】类似动漫的剧场版，做成电影导致世界观交代得太仓促，大段都是不需要逻辑的热血boss战。概念挺有趣的，画风日漫味太冲，这片比较适合初中男生。,30,1,1
忘天鹅,2022/8/15 20:05,没看过原著，直接看电影还挺有意思，画风像日式动漫，比如海贼王。,40,1,1
