用户名,评论时间,评论内容,评分,赞同数,情感
玉桴,2022/6/2 23:19,人心不足蛇吞象,30,2,1
Maxine小迪,2022/7/10 23:21,狐狸和故事都包了好多层皮，虽然都看累了,20,0,0
polar bear,2022/6/13 21:49,升米恩，斗米仇的故事。剧本完成度很高啊。,40,0,1
落日如初,2022/6/11 20:55,老崔挺高产的。还是那个“可怕的不是鬼而是人心”的内核。,40,0,1
ヽ 丶詸゜,2022/7/11 0:05,3.5 故事圆的很好,40,0,1
梅林,2022/9/16 0:21,也就前面故弄玄虚的时候还行，后半整个塌方。,20,0,0
今天看好戏,2022/7/14 17:23,这部片子对人性的表达还是不错的，换个名字，可能会好很多。,30,0,1
尼尼尼奥,2022/7/12 0:15,题材太浮躁，剧本不扎实，演员太用力，元素多杂糅，后期冷不丁，服道崭新新。导演可以试着拍短剧，一百多分钟目前还掌控不了。,20,0,0
鬼X,2022/7/3 16:19,"竟然还挺……好看的
氛围感拉得可以
剧本嘛……还是有些层次的
至于说细节和惊喜度方面，确实差了点
但国产惊悚片瞎胡闹了这么些年，弄点有技术含量的东西出来也挺不容易的
四星鼓励",40,0,1
海怪幽灵,2022/7/10 21:46,看着评分还可以来看的，整体有点割裂，前面灵异气息比较浓重，这种感觉后面就没有了。确实是有点《罗生门》的感觉，不过《罗生门》这部电影，我就不太喜欢，看得头疼，别说这个后来之作了。,30,0,1
了不起的花轮君,2022/7/9 21:42,这个故事告诉我们考公检法政审查三代的必要性。,40,12989,1
是个女孩名,2022/7/9 23:45,还是得身体好 当年能被打三天之后徒步 今天能刚生完孩子就游五百米之后枪战 瑞思拜,40,6138,1
Bei,2022/7/8 19:49,这片子的逻辑就像片中的怪物一样，看不见。,30,8279,1
在哪脱都能闹海,2022/7/9 22:53,李若彤我愿称之为香港刘涛,30,7080,1
lixunhuan,2022/7/8 18:08,够丧！够颠！才是真正的金牌编剧韦家辉。《神探》的点题金句“大家都系人，点解我要吾同啊？”进化成《神探大战》“大家都变成怪物，点解我唔可以变怪物？”《神探大战》中的一人分饰七角固然没有前作七人分饰一角在设定上的惊艳，然而本作却以雷霆万钧的剪辑和剧情推进，尽情演绎末世之世的末法之法，TDK都要甘拜下风。黑衣人被黄衣人蛊惑，被复仇和仇恨蒙蔽了双眼，昨日之因成今日之果，今日之果又成明日之因。如果仅仅是血腥的杀戮，那么这只不过是又一部令人生厌的《小丑》而已。《神探大战》最为弥足珍贵的是能够跳出因果，才能超越轮回，韦生再次证明即使在严格的审查制度之下仍然能够拍出有血性、有态度、有风格的电影。没有什么瑕不掩瑜，韦生所有的瑕都是瑜。,50,1671,1
冰镇西瓜橘子水,2022/7/8 21:29,看完电影感觉听力严重受损 每个人讲话都超大声 这个国语配的太折磨人了 （蔡卓妍是女超人吧 刚生完孩子还能跳河 完了还能捡起枪来继续杀人）,30,5985,1
墨瞳电影,2022/7/8 12:37,作为一个悬疑片，枪都漂水面上了还给我谈什么逻辑？？？,20,3092,0
王大根,2022/7/9 18:09,电影本身不算特别喜欢，但羡慕、尊敬、祝福港片仅剩的这一点疯癫。希望港片能疯到最后。,40,4567,1
梦话患者,2022/7/8 21:47,"天才编剧+疯子导演＝韦家辉；
香港，一个考警察不需要政审的地方；
按受害人数，本片最大反派是香港警察；
蔡卓妍，娇妻的终极形态——为母则刚；
最后，本片特别赞助商——尼采。",40,2938,1
豆瓣路人己,2022/7/8 19:07,“你看见怪物了吗？”“看见了。”有的话能说吗？能……吗？已经没那么愤怒了，但满身伤痕，和现在的香港电影一样。,40,2608,1
皇帝陛下的玉米,2022/7/16 12:23,本片塑造了中国影史上体质最强悍的孕妇,40,2524,1
二火山,2022/7/9 22:44,建议李若彤还是别演戏了,30,3891,1
闲人,2022/7/8 21:05,当一个创作者开始致敬自己，就说明他的创作开始出现疲态了。,30,2952,1
绷带僵尸,2022/7/9 23:53,节奏非常好，以至于你根本感受不到逻辑这件事，然后就结局了。,30,3017,1
大梦不觉,2022/7/10 21:25,李若彤怕是演了个二百五,30,2419,1
无姓之人,2022/7/8 15:19,7.3的点映场，音频有问题，字幕和粤语也对不上，场面倒是整得很大，但是毫无逻辑，也没什么“探”的部分，没有什么博弈。,20,427,0
Xaviera,2022/7/5 2:14,其实挺失望的，逻辑硬伤太多了。节奏快，内容满到根本没给你喘息和思考的空间，用离场爽感掩盖住不合理的地方，对爱看快短爽的观众很有效。但特效差强人意（看后面字幕发现竟然是TVB做的），各种爆炸大场面仿佛在看邱礼涛的片而不是韦家辉的。除了刘青云独自卖力又贡献出影帝级发挥，尽管前面连角色铺垫都不给他他也能圆着来演（金像奖感觉都可以直接颁奖了），其他人的演技实在是不见进步。大概比反贪5好一点吧，跟怒火比都差远了，别说寒战毒战无双了,30,2424,1
匪子,2022/7/8 21:35,这就像一道麻辣水煮鱼，感官刺激到位了，也让人欲罢不能，但无法深究那条鱼的鱼肉究竟新鲜吗？后半段说教太多，国配刘青云全程咯痰嘶吼但也无法阻拦他出神入化的演技，林峯有高光点，在塑造优秀女性角色上有点不足。,30,1445,1
LOOK,2022/7/8 22:59,"不得不说韦家辉的场面调度能力比杜琪峰差了一大截，几乎没有留下印象深刻的单场戏，一大段一大段毫无特色的枪战爆炸戏根本就是为了简单喂投内地警匪片市场制作的。文本运转基本就是神探IP人设+反转+抗争运动的隐喻叙述，几种配方的简单叠加，“与怪物搏斗,小心自己成为怪物“这个概念没有渗透到文本里，而是重复诉说后变成宣教说辞。 2.5",30,488,1
阿孝咕,2022/7/6 13:05,什么叫神探?怀孕32周坠楼如翻身还能危险驾驶带枪火拼毫发无伤生完孩子马上下水游一千米亲手解决不法分子!这就是TMD就是閪鸠神探!雨夜命案，港岛杀人回忆，屠夫魔警神探，概念很好，细节太糙，无能香港警察得需要一个无组织无纪律的前警察才能破案，是时候接受英明神武的党的领导了!,20,568,0
轮廓回暖,2022/7/11 21:15,是谁买成国语版肠子悔青,40,1755,1
小江湖骗子林羽竹,2022/7/2 22:40,7.5。本质上是陈木胜式警匪片，但核心还是银河一贯的大善若恶，大邪若正。前半段8.5，节奏很快喘不过气，非常黑暗骑士，后半段线索收拢回归破案，反而逊色一些，回归普通商业港片，一股陈木胜味儿，7.3。和老版风格完全不同，俩魔警案一文一武。这部的神探更疯狂亢奋，也更绝望挣扎。很多银河的既视感，比如两个外表相同的人一决生死（暗花），神探的空气枪（神探），生孩子（盲探），雨中伞（文雀），大巴车和杀警（毒战）。要说槽点的话，蔡卓妍和林峰战斗力太他妈强了，今年最强坦克和最强法师，蔡卓妍堪比釜山行郑有美。配角塑造偏弱了，里面三个女演员纯纯工具人，没什么意思（不是演的不好），角色缺乏挖掘和合理转变，跟《神探》里安志杰和林家栋的角色比，差很多。韦家辉已经交出一份还可以的答卷了，杜sir，别再摆了求你了…,40,1109,1
fatbird,2022/7/9 21:04,"“你看见怪物了吗？”
“看见了”
这一段真的有点心酸，李俊希望有人真的能够懂得他，这一层懂得里包含了“我看见怪物了，我要杀死怪物，我没有成为怪物。终于有人也看见怪物了，看见我杀怪物，知道我没有成为怪物。”也许更重要的是，有人懂得自己内心激烈斗争的辛苦吧，那很多的委屈和心酸。",40,1039,1
光风霁月,2022/7/9 18:57,#发动态纪念下今年第一次进电影院。阿sa在椅子上生完孩子立刻提起裤子跳海打枪杀变态，好像生孩子还不如去浪姐是个事儿。你理解么？我不理解。,30,614,1
朝阳区妻夫木聪,2022/7/8 20:06,很难得，等了多年终归是没有失望，在当下内地的市场环境里还能看到这么原汁原味，尺度生猛，且十分cult的港片，只能说且看且珍惜。整个故事节奏进展很快，不仔细看甚至会错过很多细节，但是随着剧情的深入，通过案件的串联，呈现出了一个邪魅癫狂的黑色世界。整个故事非常有韦家辉的个人风格，人性欲望的交织，再加一点因果轮回的宿命气息，无论从类型还是场面上都是对《神探》的一次重要升级，同时也有强烈的隐喻表达。看完最直观的感受就是：很疯批，非贬义的。刘青云还有林峯的角色某种程度上也可看作当下香港电影的某种浓缩或者侧写，癫狂、偏执，同时也有丝丝与生俱来的悲凉意识。“尽皆过火，尽是癫狂”，是续命也是回魂，短暂、强烈、悲壮，却不乏浪漫。“—你看到怪物了吗？”嗯，我们都看到了。,40,827,1
在风和日丽的…,2022/7/14 15:44,大家伙儿的枪法都挺玩闹的……,30,479,1
Fernweh,2022/7/8 22:31,人总是会反复爱上蔡卓妍,50,1164,1
野人,2022/7/16 22:19,每次看大肚婆跳上跳下我都非常紧张，整部剧，大概只有我最关心孩子！？,30,507,1
桃桃林林,2022/7/9 18:12,节奏是真快啊！前面哐哐哐哐一顿输出，一看表还不到一小时。疯癫是优点，也是缺点。不过这种设定，最爽的还是刘青云，演得是真过瘾。作为编剧的韦家辉，显然是强于作为导演的韦家辉的，这也算本片的小遗憾了吧。想表达的话题基本都喊出来了，倒也清楚明白。,30,320,1
天马星,2022/7/8 18:40,韦家辉玩得很猛很疯，的确很刺激，用神探大战这条主线串起整个香港罪案片宇宙野心十足，彩蛋层出不穷港片记忆疯狂攻击。而刘青云则通过神探一角完成了自我解构，如果说《神探》是从人到神的进化，那么《神探大战》则是从神到人的回归。两人十几年后再联手依旧满足了所有期待，成神易做人难，或许相比于聪明绝顶的“神”，这个世界更需要的是追求真相的“探”。,40,516,1
Fairy??,2022/7/3 20:45,20220703点映/本俗人觉得好好看！没有《神探》这么故弄玄虚（狗头），动作戏酣畅淋漓，节奏很快，可以说是适合大部分人看的电影，反转其实不是很高明，但整体观看舒适，一步步推着走，内核也不低级，很好的商业爽片。刘青云好会演，林峯好帅，《拆弹专家2》之后港片给我的又一次大惊喜，确实难得，值得期待，五星支持下。,50,430,1
不紧张,2022/7/8 22:34,阿sa条命是真大，拖左B堕楼，生完孩子就跳海还能拿枪杀人,50,426,1
马掰掰,2022/7/9 18:12,看这种疯片就不要扒逻辑啰，韦家辉靠一小撮人物和节省的转场完成复杂故事布局已经是很厉害的功力了，加上快节奏剪辑和经典枪战，够睇啰。连“Sir”都要被替换的时代，还能在电影院看到“体制内鬼”的“无间道”与“罗生门”就好好珍惜吧，看一部少一部。,40,426,1
Omar,2022/7/3 16:58,"-九命，香港电影，莫再来搞聋我耳朵。
-（重金属??享受中）啥？
-莫！再！来！搞！聋！我！耳！朵了！！！
-（重金属??享受中）啊？哦。
-?????…
-突突突突",20,247,0
曾熊貓,2022/7/10 15:49,開分7.1？！呵呵，只想說豆瓣如果能對某些國產片的要求也這麼苛刻就好了~,50,309,1
DioretsaZ,2022/11/16 7:51,市民刘先生再续佳作，黑探势头比重盖过白探，白探疯癫比重也多于探案高光，外加角色多剪辑较分散李若彤演个寂寞。优点佳作有续总体不差，典型香港警匪爽片，快节奏不废话。,40,2,1
小植野,2022/7/8 21:00,"【A-】爽嗨！刘青云再现癫佬神演技，节奏酣畅淋漓，快到思绪一直被带着飞，也许不是近些年港片剧情最严谨的，也不是枪战动作戏最爽快的，但却是近年香港商业片里融合的最好，化学反应最棒的，是十五年前那部《神探》的延伸也是韦家辉融合如今港片现状探索的更多可能。
最邪恶的恶魔会戴上天使的面纱，最恶毒的独狼也会披上绵羊的伪装。雨夜无法冲刷罪行，假冒也会被揭穿，恶魔的教唆低语是一切的源头，模仿犯的集合不过是掩盖罪行的算计，是疯子，是魔鬼，是神，更是探。我们不是神探，我们都是神探，可他们叫我疯子，精神妄想症，黄色雨衣之下的是谁，而今夜你是我，我也是你，是神是魔都由胜负决定，烈火烧尽过后，对镜自视，你成了我，而我也成了你。",50,262,1
小岩井,2022/7/8 18:31,点映看过补评论，算是近年来电影院看过最爽的港片！当年的《神探》绝对经典看了好多遍！《神探大战》是《神探》商业性上的全面升级！第一感觉就是一个爽字！老港片的味道很浓，各种连环杀人案全家桶，刘青云演精神病依然炸裂！追凶、枪战、飙车、爆炸等大场面拉满，商业性拉满！结尾肾上腺激素打满，有种意犹未尽嫌太短的遗憾！,40,294,1
