用户名,评论时间,评论内容,评分,赞同数,情感
合,2023/4/26 16:51,我是谁：没有绝对安全的系统的拙劣效仿，看到现在香港院线电影的落寞与网大逐渐崛起也是感慨。可视化网络入侵我姑且能理解，但是做得比《看门狗》还简单这就不可思议了。,20,1,0
Mr. Infamous,2023/3/4 19:52,尝试新类型，还出乎意料地融合了奇幻质感，哪怕落地还有很多进步空间，也值得肯定。相比故事，有两点还挺喜欢，一是见识过的大馆，倒有不少适合郭富城玩的动作编排，二是他反击警察时的绝望，真有平地惊雷的情绪——那帮人大概是近年最废物、最无情、最傲慢的一批了，平民是多信不过这帮蠢材才让手无寸铁的妻子去冒险呢？可惜到后来，还让他屡屡要跟他们交心，显出编剧也很绝望。赖雅妍从《花椒之味》的辣到这里跟所有年轻港妻无异的淡，都要认不出了。最后要说，郭富城真是我们矮子之光，怎么可以一直如此耐看。,30,1,1
-改名了-,2023/3/3 20:33,感官被暴击，大剂量不必要的声光刺激，很多场面的处理只是为了shock value… 不如好好讲故事,10,12,0
metaphor17,2023/3/4 22:23,想法不错，项目把控得太差了,20,3,0
不忘,2023/3/4 11:44,题材可以，国内少见的高科技犯罪片，而且还具像化地展示了网络金融犯罪诈骗整个流程，很有警醒作用。剧情很紧凑，非常惊险刺激，看着很爽。以及，林家栋真的太会演了，黄德斌和谭耀文也很出彩。,40,3,1
Mars panda,2023/4/16 23:32,没有编剧来救救香港电影么？这些咖位的演员拍烂片太让人心酸,10,0,0
海边的曼彻斯特,2023/4/2 21:53,这可能是今年我看的最拉的港片，开局即想睡，看一分钟都是煎熬,10,1,0
红皇后,2023/4/18 23:10,片子是灾难性的，过多的特效场面为人所诟病却不可或缺，设想一下如果没有这些场面就这干瘪的剧情和故事拿啥撑这110分钟啊？说回故事情节也是错漏百出，逻辑错乱为了讲个故事，智商常识都抛弃了。故事背后的内核就更不用说了，太碎了。哎！,0,1,0
曼靑,2023/4/12 21:05,黑客版《反贪风暴》。前半段节奏还不错，毕竟网络安全题材的香港电影并不多见，可惜很多剧逻辑经不起推敲、主题的立意层面也不高。网络安全公司的主管意外卷入了公司涉嫌银行洗黑钱的黑幕，恶势力的一次次挑衅和背锅、甚至危及了女儿的生命，让他不得不冒险和网络罪案调查科的阿Sir们一起携手反击。其实对于黑客入侵时的拟人化展现是很棒的，错综复杂的互联网科技再也不是快速敲打的键盘、看不懂的代码、分屏操作的显示屏，黑客的代码编程一个个带面具的黑衣人钻进服务器的森林中，带着一箱箱的现金从严防死守的森林漏洞里溜走。最让我感动的一幕时，当郭富城饰演的程序员正打算贩卖网络病毒为女儿赚医药费时，女儿在病床上醒来一脸懵懂地问他，爸爸你在干什么呀？他选择合上了电脑，终止交易。在和怪物搏斗的过程当中，一定要警惕不要让自己也成为怪物,20,0,0
MISs.KIRA,2023/4/5 16:05,为什么2023年了，还能看到用拟人的方式来拍暗网交易黑客战争…,10,1,0
哈比,2023/3/4 19:37,还不错哦！郭富城演技很棒～黑客高科技犯罪，ai+病毒??破译洗黑钱。人不要做不符合当前阶段的事情，一步错步步错，被裹挟。,40,1,1
m89,2023/4/6 11:06,勉强三星吧，吕冠南真的不太行。白毛第二作，继续和郭富城合作。郑保瑞难舍的“救女”情结，这次还亲身上阵扮医生。高科技犯罪的题材不算新鲜，但把网络攻防用拟人的方式来表现还蛮新鲜的。AI病毒就不伦不类了。,30,0,1
恋丶你灬,2023/4/1 18:34,只是噱头,30,0,1
啊咧,2023/3/4 19:15,就能这么差？,10,7,0
miss.JC,2023/3/4 14:57,网络金融犯罪这块拍成电影最难得是如果展现互联网世界中的犯罪活动。<断网>这点挺牛，通过3D视角让我们直观感受到虚拟世界中的犯罪途径，十分高科技又十分的惊艳。,40,11,1
牛油果豆,2023/4/30 17:50,拍得挺认真，但确实在土、这个副导不太行啊,30,0,1
Crazy Ivan,2023/3/16 8:48,广影  不明觉厉，三大影帝尽力了，戴个平光镜打死都不掉啊。,30,0,1
Gore赞,2023/3/4 18:30,郭富城饰演的程序专家，很有突破的一个角色，不再以英雄救世主的形象出现，也不是充满正义的“侠士”，亦正亦邪，家人被威胁，又不想再做违法的事儿，很矛盾，但这更符合大多数人心理。,40,1,1
yunduan,2023/3/3 22:26,还不错，用一种很影响的，具体的方式来讲解什么是黑客？什么是计算机病毒？什么是系统漏洞bug ？什么是暗网？,30,2,1
烈焰红唇龙,2023/4/4 23:10,看这些港片之后要看十次跛豪来洗眼。,20,1,0
LZQIMAX,2023/3/5 17:45,节奏有点乱，特效有点假，人物动机有点傻逼，不过看下来还是挺刺激的,30,1,1
西决,2023/4/3 22:04,这片打破了黑客智商高的传统印象，各种蠢，那个网络森林的面具形象太像什么美容院推出的高科技面膜仪的广告了。,10,0,0
天凉气清,2023/3/5 16:37,观影全程内心os：我的母语是无语。只能说卓家俊应该可以算是体能最好的程序员。全场最惨是陈明志的弟弟陈明威，躺着也挨枪。R.I.P.,20,2,0
小年左,2023/4/1 1:10,尴尬出脑内鸡皮疙瘩…2023了，黑客帝国第一部到现在24年过去了，你还搁这儿玩过家家，过的还是洗钱家家，你可真幽默，高级自嘲??,10,3,0
Vince?,2023/3/4 14:05,影片中的郭富城从一个网络天才程序员到为了女儿放手一搏可以和罪犯斗智斗勇，甚至擒获罪犯的孤胆英雄。个人的成长带动了剧情的发展，让整部影片的故事更加顺畅，张弛有度，扣人心弦。,40,0,1
韩先生的电影,2023/3/4 17:54,香港网警被黑的最惨的一次。,20,7,0
茗政.,2023/3/4 16:23,难得的银都出品，特效比剧情好看多了……港片近年来内核回归家庭，风格化还在，但类型杂糅下空有框架毫无剧情，看完满脑子疑问：高智商犯罪怎么成动作片了？where is policeman？,30,1,1
l.m.,2023/3/26 22:01,郭富城的演出好尷尬。扮成龍很尷尬。帶面具尷尬。特效尷尬。各種尷尬。,10,1,0
薇啸,2023/4/5 20:45,制作成本好低啊感觉。,20,0,0
欧阳鸿飞,2023/3/4 13:22,怎么说呢演员演技基本在线，没有什么可以更指摘的，只是导演和剧本有点让大家感觉不是那么回事尤其是把所有人当傻子这点上就有点过分了。,40,1,1
付玲,2023/4/13 19:52,儿童版科幻片。,30,0,1
阿孝咕,2023/3/30 1:33,廉价的c4d cg动画，憨傻的网络战争拟人化，过于随便的剧情编排，郭富城+林家栋真的造孽栽在这坨大粪里。,10,1,0
Rex,2023/4/1 10:27,讽刺的是，讲利用黑客洗钱的电影本身看着就像洗钱的,10,1,0
居无间,2023/3/8 7:53,很认真在拍一种陈旧的烂片。,20,1,0
untery,2023/4/16 0:00,这么低分?可以啊,30,0,1
电影协会,2023/3/20 20:02,迟到了半小时，但一点都不觉得浪费，还好是免费票，应该大家都是吧，不会有人真金白银买票来看吧。我睡了大半个小时，一点也不后悔，旁边的小鸽子硬撑着看完了，很后悔没有睡，她说看完了眼睛很疼，真的是名副其实的辣眼睛。,10,1,0
关山。,2023/4/2 17:08,"不好看，前半部分还行，越往后越感觉故事拉胯，剧本无力吐槽。
但特效场景做的还可以，讲黑客操作的代码具象化表达，更形象生动了，容易理解。",30,0,1
佳骜,2023/5/4 21:20,为啥给这么高分？冲题材新颖影帝投入和很久剧荒吧,40,0,1
为有源头活水来,2023/4/4 2:26,浪费了几个影帝级别的表演。剧本硬伤太多了。整个黑客攻防都很儿戏，拍的也中二病一样，带着塑料面具在跑步。jc全程没脑子，都靠郭富城破案。幕后黑手的大佬死的更随便,20,0,0
豆瓣路人己,2023/3/3 20:55,剧情推进全靠反派降智,20,13,0
夏三,2023/3/3 22:21,??,20,7,0
空条奈奈,2023/4/1 0:15,家住豪宅拿唔出80万，身光颈靓却要返公屋。开头铺概念高大上，发展下去却是两个可怜人斗来斗去，身后大哥背景分毫不提，香港电影一贯的愤怒和控诉都看不到，追逐动作戏莫名其妙……优点嘛，虚拟世界的实景展现还是可以的，暗网那段印象深刻。,20,1,0
卡尔·霍克利,2023/4/14 22:02,反派是傻逼，警方是傻逼，主角也是傻逼,20,0,0
whrong,2023/4/14 16:08,香港电影怎么了？是不是好不起来了？一直老三样……,10,0,0
KLY,2023/3/18 0:42,17/3/2023 @ 英皇時代。導演同編劇對網絡世界根本就一知半解，所有事都係停留係按個enter就搞掂既思維去創作，咁咪出事囉,20,3,0
南都小王子,2023/4/9 20:20,剧情设计得实在是太简单了，感觉好像是上一代的人设计出来的网络相关犯罪片，而且感觉预算都用在了主演片酬和中间那诡异的网络空间特效，反而是现实场景布得好敷衍，简直就是直接告诉观众这是一个摄影棚。虽然是凑齐了郭富城、任达华、林家栋三大影星，但是感觉只有城城一个人在认真演戏，阿达和家栋都在打酱油。总之，为还能看到以前的一众香港影星继续出来演戏加一颗回忆鼓励星吧……,30,0,1
大罗,2023/4/9 18:25,哇偶，网络具像化的很不错哦，仅次于无敌破坏王2,40,1,1
风间隼,2023/3/5 20:41,暗网的脏乱差能找到点郑保瑞监制的影子。网络虚拟形象简直丑爆，还不如28年前的《钟尼的记忆术》。情节总觉得有点《狂暴之路》的影子——前半部被人追杀后半部追杀真凶，其实也不过是“法律靠不住，伸冤靠自己”的西方商业片套路，嗯，那也总比神兵天降强。郭富城的肢体语言总觉得不够沉稳大气，跟任达华不在一个层次。赖雅妍不如《花椒之味》里面好看了。,30,0,1
??瑞文戴尔男爵,2023/3/3 21:32,"比较新的金融犯罪题材(除了杜sir《夺命金》还有别的吗？），用动画和特效把不可见的数字犯罪具象化，增强奇观效果，及格作品
剧作有个很大的漏洞，就是郭富城与警方内应抓贼，而警方却一点都不做接应，让人家跑那么老远给你送证据，不出事才怪，唯一能想到的解释就是hk电影经典的对公权力不信任的倾向，而且电影说到底是两个棋子在互相残杀，警方啥也不干把压力给到郭富城，黑老大同样，拿捏了把柄就嗯逼手下，两个小人物为了生存就只能拿命拼，乂，哀民生之多艰呐!估计跟审查周旋这么久的原因也就在这儿。
P.S.像讨厌大他者一样讨厌粤片国语",30,2,1
苹果,2023/4/1 20:56,这两年香港商业片的编剧是不是一个人啊，怎么套路都一样,20,2,0
杨零度,2023/3/4 13:53,对于任达华来说，出演辣手警探对于他来说是手到擒来，游刃有余。电影中他出演的警探不怒自威，气场直接两米八，关键时刻制止了郭富城那个角色的犯罪行为。是一个虽然严厉但是内心善良的好警察。,40,1,1
怀山鹿,2023/4/2 12:57,唯一看点就是题材，网络做成动画和影帝演技了。剧情极度胡扯，小反派林家栋的出租屋弟弟很脱离现实，还有反派打球在外面就看得见，轻松干掉，还刚好被黑掉的记录仪看见，还有警察只会蹲局不出门不调查反而抓主角。不怪题材，是故事线都没拉明白,20,1,0
开心快乐每一天,2023/4/7 13:35,洗钱之间电话里直接说可以洗钱了，连个暗语都没设，就这么明目张胆的那能不被抓啊？编辑得背锅。,20,1,0
forfaen,2023/4/1 23:06,这难道是为了洗钱拍了一个假装不会洗钱的电影？,10,2,0
一只特特呦,2023/4/28 22:19,"??忘了在哪看的6.9分，
还是个特效片，做的还行但纯属浪费钱，搞清楚原理再可视化吧，什么乱七八糟的。
史上战斗力最强程序员。",20,0,0
粪海狂蛆,2023/4/1 16:55,不搞点廉价特效不会叙事,10,1,0
Lobgran,2023/3/3 22:55,一个还算紧跟时事的高概念被毫无逻辑的剧情和毫无塑造的人物形象尽毁，所谓信息战的呈现也陈旧而平庸。唯一亮点可能就是做了些反类型：boss突然消失后两个受害者的困兽之斗吧。,20,9,0
应快活像个天使,2023/3/3 20:48,像小孩子打杀。一星给林家栋真的暗杀成功了，再加一星给失手杀死弟弟，狗血，可是难得。,20,20,0
